mean_cosine,nbr_entropy,llm_entropy,llm_max,per_paper_WR,per_paper_RW,per_paper_net
0.45203036,0.394951774329737,3.169925001442312,0.8,0,2,-2
0.436803,0.3414803870141545,2.9986681079564357,0.9,0,1,-1
0.43882832,0.2398751064364184,2.921981709849717,0.9,0,0,0
0.4320247,0.41860788480340494,1.5451531398349103,0.9,1,0,1
0.37850982,0.5298158674025538,0.9612366047228759,0.8,0,0,0
0.4768871,0.448214461486172,1.9803464138951994,0.8,1,1,0
0.41665974,0.3749530019662262,-0.0,0.9,0,1,-1
0.44120175,0.36139370283512323,1.9892936331613535,0.8,0,2,-2
0.5107043,0.4567426230842559,4.087462841250339,0.1,2,0,2
0.5295767,0.49431263802511305,3.3296682242440827,0.9,0,1,-1
0.47333285,0.3343050100626662,3.477266752288215,0.9,2,0,2
0.43959793,0.35447530324071497,1.8149798205164813,0.9,2,0,2
0.26853177,0.3975953107987228,2.1180782093497093,0.4,1,1,0
0.43239462,0.4613603391500099,2.476154634188267,0.7,0,1,-1
0.31209105,0.496716307619303,1.53012496531497,0.7,0,1,-1
0.31661642,0.38718588418121475,1.3821022532543101,0.9,1,1,0
0.4624207,0.2960646893629074,2.2671178759649178,0.6,1,0,1
0.32275906,0.4769078900321716,1.5774062828523454,0.5,0,1,-1
0.34278518,0.4238484261096183,3.0621735653919635,0.9,0,2,-2
0.36155438,0.4270409608635948,2.9276073019174915,0.9,1,0,1
0.39734936,0.4254928589914173,3.1292830169449664,0.8,0,0,0
0.37888598,0.4180246046472226,3.353190671338322,0.4,0,0,0
0.4325725,0.284964696789843,3.0295519634006656,0.9,2,0,2
0.25977919,0.42888073596714066,2.927607301917491,0.9,0,1,-1
0.41881353,0.5059105511768314,2.822683189255492,0.9,0,0,0
0.45539677,0.3201389153491896,2.973851389610045,0.9,1,1,0
0.4278379,0.37228933890176596,3.024090852510247,0.8,1,1,0
0.5125466,0.44182853984551207,2.9738513896100454,0.9,1,0,1
0.32658002,0.4071811382443306,2.9830749314332756,0.8,0,0,0
0.53091305,0.3958726711335117,3.296770360702037,0.7,0,1,-1
0.38228363,0.44976705722551313,3.0710762297870975,0.8,1,1,0
0.5133146,0.38612773825503416,3.3313251713810508,0.8,1,1,0
0.38371655,0.4637400393782926,2.9530822987655223,0.9,2,0,2
0.48231235,0.4206362179379778,3.002707336492527,0.9,0,0,0
0.3746603,0.3953592035999776,3.5062222843139805,0.4,0,2,-2
0.4195423,0.41595702220108255,3.032944020615957,0.9,1,0,1
0.5259079,0.3698312612228152,3.3185722732003584,0.7,0,1,-1
0.3162319,0.39716096083399816,3.209867121904036,0.8,0,0,0
0.46788043,0.4146628668938167,3.4804039290284803,0.9,1,1,0
0.53526354,0.36484482747233593,3.6195069762902152,0.9,0,0,0
0.47335452,0.37058504472557047,3.627986806877675,0.8,0,0,0
0.2684124,0.4102976171443294,3.378938443930791,0.8,0,1,-1
0.36675572,0.35691223469663313,3.364383003446737,0.9,0,0,0
0.48024395,0.3594518150311881,3.509275070710714,0.5,1,1,0
0.445027,0.3908952074487242,3.1681103178788184,0.9,0,1,-1
0.54624516,0.37331390474597376,3.386842188131012,0.8,0,0,0
0.28697908,0.44868790013405474,2.973851389610045,0.9,1,1,0
0.48406503,0.36496922149808064,3.012313815541435,0.9,1,0,1
0.20343858,0.4161542304242754,1.4618381992568745,0.9,1,2,-1
0.5107597,0.36298079867411975,2.4731099793092906,0.8,0,2,-2
0.38908622,0.38144339450524045,0.9456603046006402,0.7,0,0,0
0.3498978,0.4185936976999944,0.9612366047228759,0.8,0,0,0
0.48227987,0.39111682350208693,2.6804243449594782,0.9,1,2,-1
0.22275019,0.4628921115141855,-0.0,0.0,0,1,-1
0.37809002,0.3237677462425418,0.9402859586706311,0.9,1,1,0
0.35671014,0.40246055827828525,1.584962500721156,0.5,3,0,3
0.39534634,0.45626166088397696,1.584962500721156,0.5,1,0,1
